date,usd2y,usd5y,usd10y,swaption_vol,eurusd,credit_spread
2020-02-21,1.914850,2.255965,2.431619,81.442314,1.137577,139.166571
2020-02-24,1.891426,2.236763,2.421508,79.930972,1.133816,139.671069
2020-02-25,1.843481,2.206407,2.416744,79.302700,1.135623,140.790660
2020-02-26,1.882060,2.242358,2.478091,79.725175,1.128909,141.247431
2020-02-27,1.903919,2.295607,2.532411,79.402381,1.132677,141.076399
2020-02-28,1.956962,2.329669,2.544158,79.461009,1.132547,140.651569
2020-03-02,1.948634,2.301500,2.526730,80.311463,1.134139,141.115843
2020-03-03,1.967325,2.331265,2.524009,81.616555,1.133310,141.938566
2020-03-04,1.942123,2.331660,2.511868,81.189061,1.131888,143.766201
2020-03-05,1.943680,2.350265,2.532426,79.891908,1.126985,144.222700
2020-03-06,1.998535,2.397078,2.588373,79.986395,1.131448,143.439850
2020-03-09,2.033849,2.388423,2.619559,80.553487,1.139907,142.882485
2020-03-10,2.086683,2.414804,2.665626,78.791386,1.136739,140.736961
2020-03-11,2.071911,2.450772,2.683128,77.781316,1.139889,143.387534
2020-03-12,2.095688,2.478363,2.686614,77.011688,1.142355,142.487781
2020-03-13,2.144820,2.495132,2.720457,76.859721,1.142401,144.010808
2020-03-16,2.064314,2.398800,2.632720,76.078658,1.133715,144.413181
2020-03-17,2.057616,2.386379,2.591177,77.005832,1.126360,144.855020
2020-03-18,2.048905,2.394164,2.586883,75.259981,1.121971,144.618553
2020-03-19,2.024265,2.363790,2.550560,73.632396,1.110035,143.311890
2020-03-20,1.991249,2.377631,2.557794,73.447069,1.117877,141.729114
2020-03-23,2.056697,2.468130,2.652581,73.441859,1.119935,144.477367
2020-03-24,2.022020,2.436601,2.607409,72.041359,1.119767,144.614932
2020-03-25,2.067804,2.470986,2.668723,71.613438,1.107571,146.369211
2020-03-26,1.994898,2.404463,2.584140,71.420818,1.097517,148.521370
2020-03-27,1.981143,2.387489,2.544609,71.242749,1.097504,147.778801
2020-03-30,1.994691,2.416732,2.560521,71.654021,1.108370,148.378622
2020-03-31,2.033508,2.439926,2.586839,71.181355,1.104505,148.366853
2020-04-01,2.065971,2.486190,2.619465,73.032338,1.109286,146.431642
2020-04-02,2.100158,2.539504,2.694767,73.770515,1.106627,146.070558
2020-04-03,2.093630,2.524297,2.659296,73.060250,1.106933,146.949863
2020-04-06,2.051362,2.512561,2.649344,73.363342,1.113676,146.081918
2020-04-07,2.101977,2.558789,2.679727,73.691148,1.111752,145.501349
2020-04-08,2.100670,2.543453,2.690988,75.231334,1.107922,145.168949
2020-04-09,2.054128,2.509167,2.641051,74.694454,1.115806,148.495706
2020-04-10,2.027958,2.473148,2.599358,75.714869,1.116060,145.476271
2020-04-13,1.966131,2.418137,2.546616,75.887648,1.122166,146.224137
2020-04-14,1.964137,2.459836,2.564025,77.727616,1.118327,145.756554
2020-04-15,1.981715,2.460808,2.591851,79.315888,1.126221,144.673940
2020-04-16,2.018079,2.483077,2.659099,79.571087,1.127763,144.182600
2020-04-17,2.009755,2.483893,2.652379,79.271434,1.130217,145.208576
2020-04-20,2.016514,2.469497,2.651214,79.898045,1.130961,146.315728
2020-04-21,2.060322,2.523726,2.692081,79.685122,1.128106,146.550198
2020-04-22,2.068540,2.508990,2.722185,81.728748,1.128097,148.233082
2020-04-23,2.102226,2.535135,2.750967,81.772540,1.125603,150.180884
2020-04-24,2.077013,2.512989,2.748587,81.223077,1.131016,151.385277
2020-04-27,2.036138,2.509462,2.724879,80.628324,1.129869,150.397516
2020-04-28,2.038879,2.481376,2.711633,79.155934,1.121446,151.084647
2020-04-29,2.014139,2.436639,2.670568,79.844928,1.112069,151.772522
2020-04-30,2.051789,2.470102,2.705737,78.873428,1.102509,150.349786
2020-05-01,2.025403,2.430378,2.676747,80.217531,1.105921,147.735186
2020-05-04,2.043392,2.434264,2.669988,78.670370,1.099572,144.421393
2020-05-05,2.083983,2.488664,2.714387,78.860307,1.101223,144.488948
2020-05-06,2.133704,2.546004,2.760265,80.267261,1.101975,144.920922
2020-05-07,2.155035,2.598500,2.821484,77.709543,1.101618,142.980862
2020-05-08,2.153967,2.578793,2.851003,80.167926,1.104036,144.624706
2020-05-11,2.154142,2.570328,2.838133,79.653130,1.104910,144.822008
2020-05-12,2.158237,2.585934,2.834392,79.832295,1.090041,146.932912
2020-05-13,2.076263,2.515167,2.781358,80.524607,1.088278,147.456440
2020-05-14,2.028334,2.458259,2.729627,81.390508,1.090594,145.675742
2020-05-15,1.988382,2.401028,2.656671,81.683332,1.099575,146.352234
2020-05-18,1.954807,2.353771,2.598587,82.862784,1.108886,147.360889
2020-05-19,1.982471,2.370900,2.631442,83.422438,1.101354,146.411082
2020-05-20,1.947470,2.297970,2.591601,85.547673,1.099430,144.039623
2020-05-21,1.961620,2.290462,2.579309,86.047314,1.090855,144.159700
2020-05-22,2.010068,2.368276,2.664170,88.427297,1.099176,142.516752
2020-05-25,1.993129,2.365287,2.665280,89.361709,1.104757,144.285005
2020-05-26,2.031716,2.387839,2.727356,86.685450,1.106695,143.590672
2020-05-27,2.012822,2.355994,2.657533,89.931189,1.107614,146.314127
2020-05-28,1.988256,2.386048,2.657662,88.847295,1.115287,142.852332
2020-05-29,1.935175,2.343854,2.629658,90.577469,1.122062,143.039481
2020-06-01,1.896959,2.331485,2.594894,90.276937,1.128578,145.296115
2020-06-02,1.940612,2.387157,2.630136,91.393350,1.131158,143.818667
2020-06-03,1.857802,2.336993,2.540714,90.093782,1.129185,143.525759
2020-06-04,1.878029,2.349042,2.567863,90.619787,1.133524,142.845644
2020-06-05,1.905942,2.371306,2.611475,89.939332,1.138158,141.723159
2020-06-08,1.878525,2.333092,2.621896,91.771990,1.137074,142.097324
2020-06-09,1.828613,2.254642,2.546242,91.998175,1.135079,140.003676
2020-06-10,1.834945,2.264370,2.564356,92.908545,1.141529,139.826089
2020-06-11,1.830749,2.265961,2.554440,89.538329,1.151067,140.653419
2020-06-12,1.855773,2.315075,2.577882,89.121802,1.146762,140.302735
2020-06-15,1.853833,2.330271,2.591433,89.382325,1.145253,138.699381
2020-06-16,1.926765,2.414344,2.678178,89.384768,1.147264,140.360684
2020-06-17,1.940186,2.449733,2.699728,90.381530,1.150059,141.525488
2020-06-18,1.910390,2.394953,2.674649,89.558404,1.147059,139.844334
2020-06-19,1.904047,2.400991,2.671753,89.321020,1.157913,137.775318
2020-06-22,1.931017,2.388958,2.700701,90.617644,1.160359,136.274486
2020-06-23,1.979295,2.489803,2.785011,87.245845,1.163446,137.184178
2020-06-24,2.043617,2.555620,2.834874,87.791888,1.173723,137.653253
2020-06-25,2.081484,2.620421,2.875057,87.110075,1.171090,138.940853
2020-06-26,2.154700,2.679100,2.952249,85.706906,1.170573,138.429604
2020-06-29,2.113426,2.646355,2.903803,85.962776,1.163260,136.965733
2020-06-30,2.089902,2.619233,2.880260,87.371531,1.162258,138.466230
2020-07-01,2.067992,2.589531,2.808762,88.509720,1.153638,137.596050
2020-07-02,2.052732,2.546932,2.794180,88.063056,1.157960,137.918567
2020-07-03,2.005123,2.505038,2.723474,88.970818,1.160394,135.459501
2020-07-06,2.052573,2.557273,2.739926,89.849944,1.158787,134.593210
2020-07-07,2.041525,2.550551,2.757955,89.420234,1.158206,136.262312
2020-07-08,1.976881,2.489917,2.701830,88.200371,1.162624,135.153649
2020-07-09,1.922856,2.429726,2.658872,87.108557,1.156040,136.505319
2020-07-10,1.927254,2.442517,2.670375,87.985240,1.157221,132.810634
2020-07-13,1.942072,2.484682,2.720537,87.679016,1.161275,131.987501
2020-07-14,2.045170,2.564082,2.836540,86.076823,1.150973,131.793459
2020-07-15,2.203237,2.736709,2.966189,83.744528,1.154921,134.663589
2020-07-16,2.249069,2.783245,2.990262,84.679706,1.145294,132.846452
2020-07-17,2.188418,2.724320,2.961851,83.844913,1.144621,133.991577
2020-07-20,2.115846,2.623376,2.834293,84.142886,1.137982,135.742752
2020-07-21,2.155774,2.638255,2.851100,85.592468,1.146155,134.630941
2020-07-22,2.120946,2.606420,2.810700,83.758386,1.139543,134.086993
2020-07-23,2.111657,2.579517,2.794040,83.586494,1.130179,134.372729
2020-07-24,2.061646,2.538126,2.762209,83.263134,1.130933,132.058626
2020-07-27,2.066747,2.554034,2.763114,83.638391,1.128596,131.409875
2020-07-28,2.102405,2.614387,2.849913,85.093935,1.120138,133.537555
2020-07-29,2.118907,2.661852,2.857127,83.259490,1.123087,134.438427
2020-07-30,2.094914,2.659471,2.859291,83.873609,1.111959,134.243241
2020-07-31,2.066284,2.594859,2.847375,85.060719,1.106213,134.481724
2020-08-03,2.018151,2.533121,2.764256,84.667306,1.103036,135.466356
2020-08-04,1.992668,2.523888,2.775821,84.349319,1.107469,136.747548
2020-08-05,1.980139,2.538959,2.778658,84.745722,1.114666,135.889810
2020-08-06,2.029029,2.657171,2.896336,85.038038,1.120829,138.386466
2020-08-07,2.037525,2.658224,2.919405,85.627098,1.119970,140.508758
2020-08-10,2.077192,2.712737,2.975591,86.175141,1.106460,141.587283
2020-08-11,2.039115,2.688658,2.955399,84.725914,1.108624,140.222674
2020-08-12,2.003013,2.609995,2.893835,85.845886,1.116806,138.588089
2020-08-13,1.962466,2.560381,2.854200,87.176918,1.123717,138.079642
2020-08-14,1.922603,2.550351,2.839316,87.195564,1.126321,138.196070
2020-08-17,2.011598,2.671424,2.944893,85.043026,1.119642,135.384522
2020-08-18,2.000490,2.610948,2.905533,84.741226,1.116705,136.222186
2020-08-19,2.052420,2.634147,2.945958,84.842028,1.127555,138.319904
2020-08-20,2.019226,2.620018,2.923828,83.250913,1.119596,139.259063
2020-08-21,2.075266,2.672623,2.992368,82.703511,1.113189,138.184788
2020-08-24,2.080592,2.687045,3.004269,80.892770,1.118447,136.931895
2020-08-25,2.081343,2.679299,2.990465,81.605846,1.116039,137.442340
2020-08-26,2.088760,2.657483,2.999087,81.760480,1.109464,137.222630
2020-08-27,2.060688,2.652208,2.997111,79.714718,1.117972,137.959270
2020-08-28,2.093206,2.674177,3.041102,80.144670,1.120552,138.942432
2020-08-31,2.068790,2.678368,3.003630,80.072425,1.118415,140.700032
2020-09-01,2.031724,2.620119,2.945750,80.692901,1.112026,138.881634
2020-09-02,1.993239,2.582459,2.874884,80.199630,1.123469,139.247408
2020-09-03,1.962903,2.601273,2.883643,79.235303,1.123331,138.673374
2020-09-04,2.055337,2.703688,2.989103,78.346979,1.131207,138.528824
2020-09-07,2.022214,2.729108,2.978197,77.765760,1.136273,139.926590
2020-09-08,2.014834,2.738225,2.950983,77.853852,1.133317,141.484326
2020-09-09,2.049831,2.763877,2.955757,78.090511,1.130414,143.706992
2020-09-10,2.107184,2.833131,3.026780,77.923883,1.138619,144.350867
2020-09-11,2.100686,2.881198,3.051459,77.491754,1.146975,144.131331
2020-09-14,2.073284,2.848745,3.043252,77.158067,1.136262,143.685412
2020-09-15,2.142769,2.911173,3.118786,80.202695,1.139390,140.872950
2020-09-16,2.137981,2.938038,3.114597,79.274802,1.138699,143.007797
2020-09-17,2.226939,3.029280,3.210377,78.635554,1.132831,142.462681
2020-09-18,2.240133,3.035362,3.217580,82.660993,1.134315,143.247490
2020-09-21,2.176252,2.980155,3.174939,83.103049,1.126686,144.301409
2020-09-22,2.115919,2.909535,3.092556,81.307644,1.124062,142.265891
2020-09-23,2.176831,2.973660,3.174808,82.301879,1.119583,140.765877
2020-09-24,2.269540,3.068017,3.263902,81.116983,1.116789,143.233450
2020-09-25,2.279333,3.043693,3.277372,82.196465,1.116389,143.665813
2020-09-28,2.242773,2.998173,3.236982,81.870218,1.110735,142.700218
2020-09-29,2.304600,3.080830,3.310103,81.275538,1.119506,142.471060
2020-09-30,2.250490,3.034494,3.243377,83.221690,1.122271,144.184329
2020-10-01,2.238741,3.000116,3.212599,83.832402,1.132386,145.637389
2020-10-02,2.251431,3.047122,3.259122,84.945565,1.131480,143.235284
2020-10-05,2.265607,2.997668,3.264548,85.347821,1.128380,145.817785
2020-10-06,2.271016,2.978394,3.259027,84.616307,1.138344,147.305444
2020-10-07,2.252351,3.006801,3.269595,85.252233,1.135059,146.988429
2020-10-08,2.262403,3.010703,3.310823,86.647218,1.134047,145.011789
2020-10-09,2.315749,3.098428,3.354122,86.614863,1.138138,146.648085
2020-10-12,2.305915,3.095064,3.371260,88.775679,1.131116,147.343888
2020-10-13,2.340583,3.133551,3.420099,89.635142,1.135146,144.937972
2020-10-14,2.240834,3.018807,3.321609,89.614359,1.138462,144.517267
2020-10-15,2.211479,3.029393,3.302908,89.647310,1.145710,149.473971
2020-10-16,2.176334,2.991197,3.281378,89.525729,1.150820,149.405634
2020-10-19,2.103559,2.923672,3.207635,87.565098,1.158325,148.124425
2020-10-20,2.061640,2.864173,3.166765,87.210151,1.157685,146.429586
2020-10-21,2.040482,2.855503,3.154037,87.273748,1.152702,149.200649
2020-10-22,2.072857,2.887530,3.212702,86.504613,1.164928,150.465057
2020-10-23,2.054443,2.829465,3.143373,86.740227,1.156069,152.612309
2020-10-26,2.063588,2.879578,3.137619,86.557648,1.147853,152.883283
2020-10-27,2.053831,2.881130,3.120145,87.361309,1.151101,154.760881
2020-10-28,2.019640,2.880282,3.124771,88.001900,1.160491,153.255959
2020-10-29,2.059112,2.935654,3.212993,87.970871,1.161592,153.383545
2020-10-30,2.092144,2.935401,3.217721,85.939898,1.167410,153.708995
2020-11-02,2.139779,2.987352,3.289634,88.090120,1.155819,155.783821
2020-11-03,2.153850,3.004612,3.268055,87.649158,1.152935,156.136131
2020-11-04,2.112508,2.958699,3.254858,87.303386,1.142183,154.973951
2020-11-05,2.105387,2.939217,3.232520,86.628647,1.146649,154.926730
2020-11-06,2.113408,2.953186,3.236597,85.791185,1.137812,152.095201
2020-11-09,2.130149,2.948620,3.238913,87.617473,1.130566,148.260699
2020-11-10,2.081119,2.875258,3.189803,89.214403,1.133475,149.508239
2020-11-11,2.087655,2.883451,3.202935,89.517839,1.139509,148.813566
2020-11-12,2.100525,2.884728,3.225119,89.072717,1.138604,148.307163
2020-11-13,2.202495,3.008441,3.347684,89.614493,1.141854,149.553606
2020-11-16,2.295718,3.097428,3.418101,89.408817,1.144929,151.693286
2020-11-17,2.269317,3.064899,3.392169,88.857163,1.143696,152.431534
2020-11-18,2.261923,3.049494,3.380544,89.028065,1.137453,155.392135
2020-11-19,2.199566,2.973443,3.332873,88.157637,1.140670,156.042517
2020-11-20,2.193236,2.956412,3.296578,88.234453,1.144173,156.365633
2020-11-23,2.209383,2.974538,3.288912,88.245411,1.149299,156.586599
2020-11-24,2.262026,3.036942,3.348684,88.785459,1.151093,154.363940
2020-11-25,2.238954,3.010288,3.338062,87.690182,1.144388,155.749898
2020-11-26,2.243625,2.990982,3.312741,88.385549,1.148344,151.679654
2020-11-27,2.138427,2.879870,3.211036,86.931753,1.148337,150.624853
2020-11-30,2.150034,2.876981,3.192869,85.973745,1.145568,150.555293
2020-12-01,2.082589,2.812515,3.174534,85.110263,1.143882,149.186120
2020-12-02,2.070410,2.774904,3.136586,83.597132,1.139941,148.371449
2020-12-03,2.064467,2.746565,3.087247,84.768556,1.145018,151.230736
2020-12-04,2.074938,2.753899,3.096021,83.400303,1.136928,152.884866
2020-12-07,2.010127,2.674240,2.986933,82.427526,1.131294,151.658694
2020-12-08,1.946625,2.607202,2.942484,83.919145,1.129436,150.790800
2020-12-09,2.044563,2.724885,3.057954,83.084671,1.138586,148.639686
2020-12-10,1.993263,2.674019,3.015675,82.756542,1.144604,149.681279
2020-12-11,1.942019,2.637345,2.977092,81.426953,1.135252,149.184878
2020-12-14,2.022677,2.754094,3.065933,82.406986,1.142948,145.946683
2020-12-15,2.155695,2.909365,3.190443,83.386127,1.150686,146.048470
2020-12-16,2.100927,2.875407,3.136371,84.210741,1.143951,146.690352
2020-12-17,2.079750,2.864245,3.107081,84.761934,1.129620,148.164474
2020-12-18,2.080157,2.897080,3.135053,84.708487,1.129212,147.965461
2020-12-21,2.166153,2.996575,3.233736,83.900743,1.135567,147.289533
2020-12-22,2.139340,2.952834,3.214287,82.763049,1.144638,150.394661
2020-12-23,2.139172,2.931642,3.212210,84.294079,1.139665,150.301252
2020-12-24,2.193533,2.988191,3.267453,85.133034,1.149692,151.349539
2020-12-25,2.219696,3.062507,3.286573,84.095236,1.136956,150.372780
2020-12-28,2.216138,3.040071,3.264316,84.019566,1.134866,151.372907
2020-12-29,2.221487,3.037890,3.268957,83.519261,1.132501,148.930172
2020-12-30,2.168248,2.962037,3.200977,82.011756,1.139045,148.101562
2020-12-31,2.156539,2.945332,3.197637,82.169344,1.146463,146.087308
2021-01-01,2.185897,2.961286,3.171538,81.593307,1.151946,145.058477
2021-01-04,2.195222,2.966122,3.172036,80.388213,1.144193,147.008645
2021-01-05,2.167916,2.933021,3.159701,78.612864,1.149139,145.958837
2021-01-06,2.201060,2.935179,3.200069,76.830603,1.152067,147.048458
2021-01-07,2.254158,2.979588,3.235721,76.496451,1.142481,149.405598
2021-01-08,2.245311,2.962974,3.257340,76.501580,1.130734,149.267418
2021-01-11,2.283671,2.995939,3.268776,75.605070,1.136618,150.764771
2021-01-12,2.290535,3.049470,3.274883,76.476196,1.135594,151.506861
2021-01-13,2.279492,3.046930,3.301019,76.504361,1.128321,151.578092
2021-01-14,2.273341,2.984806,3.283073,77.272752,1.127147,152.662816
2021-01-15,2.302454,3.020332,3.314145,77.141260,1.129200,155.480089
2021-01-18,2.284883,3.006769,3.343441,76.319095,1.128733,154.305657
2021-01-19,2.406796,3.141970,3.434200,76.557955,1.120008,152.627879
2021-01-20,2.489038,3.222892,3.495448,75.220762,1.130617,150.872937
2021-01-21,2.510443,3.235421,3.504494,75.972151,1.136308,152.355293
2021-01-22,2.507786,3.195325,3.466658,75.027851,1.134404,154.038728
2021-01-25,2.468360,3.152774,3.378599,76.214970,1.132732,153.039082
2021-01-26,2.523629,3.214547,3.434522,75.939360,1.134769,149.491069
2021-01-27,2.529692,3.222926,3.440845,77.280053,1.128378,148.316548
2021-01-28,2.564026,3.247653,3.478837,76.068500,1.130200,149.109949
2021-01-29,2.502520,3.137755,3.404425,75.412985,1.122705,148.912092
2021-02-01,2.547158,3.196242,3.441426,75.979602,1.122309,149.111528
2021-02-02,2.559238,3.193111,3.475075,77.445094,1.115771,148.183061
2021-02-03,2.519238,3.130526,3.436670,79.482914,1.109551,149.723773
2021-02-04,2.503347,3.121833,3.404621,79.547721,1.118718,150.175643
2021-02-05,2.499180,3.144040,3.411941,81.784961,1.119050,151.012228
2021-02-08,2.483967,3.159907,3.381318,81.376490,1.120211,151.156611
2021-02-09,2.485567,3.146672,3.352790,82.686482,1.109001,151.884033
2021-02-10,2.446435,3.164073,3.338917,81.445373,1.105696,152.498908
2021-02-11,2.444352,3.169517,3.331230,81.916330,1.108249,150.888999
2021-02-12,2.448874,3.188110,3.326293,79.032789,1.109325,151.377010
2021-02-15,2.536628,3.283787,3.390764,77.742638,1.097442,152.529653
2021-02-16,2.425547,3.164581,3.252370,78.356012,1.098579,154.252583
2021-02-17,2.431170,3.147949,3.247307,76.876407,1.100594,154.775829
2021-02-18,2.438006,3.137876,3.265932,77.462822,1.107681,153.083670
2021-02-19,2.457721,3.163676,3.289762,78.599224,1.104058,151.654725
2021-02-22,2.458693,3.156493,3.275599,78.051743,1.091751,150.841941
2021-02-23,2.382652,3.085923,3.170915,76.982438,1.086323,151.036664
2021-02-24,2.417518,3.090866,3.180166,76.525039,1.080380,150.730719
2021-02-25,2.480817,3.169593,3.259042,75.524951,1.084367,148.825441
2021-02-26,2.425756,3.100075,3.183306,75.540715,1.069737,146.929634
2021-03-01,2.481974,3.147532,3.229069,75.786773,1.067342,143.502703
2021-03-02,2.483503,3.101922,3.239972,75.562242,1.074978,138.476516
2021-03-03,2.515647,3.108390,3.253595,77.616824,1.075017,138.280900
2021-03-04,2.464516,3.025550,3.191233,76.853454,1.079845,142.010460
2021-03-05,2.434505,2.995883,3.189968,78.568881,1.071017,144.865203
2021-03-08,2.479655,3.090458,3.265460,77.393178,1.062473,143.251380
2021-03-09,2.519734,3.155007,3.283388,77.554750,1.070135,143.458712
2021-03-10,2.605773,3.228554,3.382327,79.016919,1.070677,141.080797
2021-03-11,2.661916,3.287595,3.438344,80.399125,1.071230,138.970614
2021-03-12,2.667768,3.313960,3.439055,79.881967,1.065258,137.064952
2021-03-15,2.757843,3.437715,3.531578,80.553412,1.065795,136.733504
2021-03-16,2.761743,3.454499,3.558126,81.047171,1.059706,136.474234
2021-03-17,2.818735,3.491860,3.595816,80.362055,1.066013,136.913815
2021-03-18,2.854060,3.504117,3.583192,81.096994,1.080652,138.005823
2021-03-19,2.866294,3.503104,3.576822,83.360510,1.083270,137.486755
2021-03-22,2.849502,3.480465,3.555735,83.848850,1.079836,137.569811
2021-03-23,2.887574,3.509420,3.604051,84.445085,1.066243,135.844013
2021-03-24,2.813554,3.446588,3.552945,85.162528,1.057300,133.734377
2021-03-25,2.841318,3.461765,3.597919,83.160363,1.065552,131.398678
2021-03-26,2.820282,3.436039,3.572299,83.639163,1.060083,132.523488
2021-03-29,2.851482,3.513516,3.615438,82.263369,1.058119,132.057600
2021-03-30,2.913518,3.553758,3.617307,81.470471,1.061592,129.143232
2021-03-31,2.998256,3.645366,3.714514,84.109821,1.069489,129.150857
2021-04-01,3.038207,3.672313,3.731113,83.665066,1.068423,127.261234
2021-04-02,2.970019,3.587377,3.660316,82.630186,1.066263,130.045228
2021-04-05,2.967849,3.590367,3.664883,83.989631,1.066645,129.218661
2021-04-06,2.936446,3.546889,3.620855,82.683345,1.063303,130.416884
2021-04-07,2.917485,3.477347,3.578840,82.049043,1.060256,132.255056
2021-04-08,2.993087,3.544459,3.651405,83.537382,1.062442,130.804620
2021-04-09,3.020262,3.582144,3.710289,83.482557,1.063427,131.018249
2021-04-12,2.988561,3.545346,3.706389,81.445609,1.074822,131.993615
2021-04-13,2.927300,3.500624,3.675890,82.068807,1.077183,132.258553
2021-04-14,2.901762,3.508624,3.684576,81.519730,1.083400,132.913729
2021-04-15,2.849884,3.441551,3.612460,83.377483,1.077613,130.857184
2021-04-16,2.826170,3.399597,3.594223,82.520351,1.080446,131.835070
2021-04-19,2.823482,3.414027,3.608468,83.753903,1.076547,131.138857
2021-04-20,2.875716,3.495946,3.674149,85.896455,1.078678,131.786590
2021-04-21,2.905985,3.517381,3.694470,84.626287,1.082398,133.340707
2021-04-22,2.779505,3.398033,3.584853,84.239185,1.082668,134.477393
2021-04-23,2.782386,3.419258,3.603965,84.600533,1.095778,135.090571
2021-04-26,2.795766,3.451310,3.613327,83.379540,1.103630,136.167070
2021-04-27,2.823239,3.469952,3.642820,83.614429,1.110145,137.306857
2021-04-28,2.877754,3.572607,3.711815,83.222405,1.114396,139.726591
2021-04-29,2.796624,3.486688,3.594065,82.818867,1.124265,139.674844
2021-04-30,2.791363,3.456509,3.594291,82.793627,1.116216,139.940426
2021-05-03,2.832337,3.485904,3.664392,82.796876,1.123890,141.432329
2021-05-04,2.767856,3.399396,3.598483,82.915136,1.118333,140.633386
2021-05-05,2.827207,3.474625,3.649016,82.085510,1.115182,138.490624
2021-05-06,2.836997,3.510142,3.655797,81.341951,1.118317,139.294886
2021-05-07,2.883846,3.560120,3.705848,81.156875,1.125234,138.972299
2021-05-10,2.866366,3.535716,3.702010,81.067483,1.118762,137.050532
2021-05-11,2.914194,3.561139,3.722576,80.503570,1.115899,137.880894
2021-05-12,2.964952,3.602447,3.772656,80.880469,1.116443,140.191898
2021-05-13,2.990732,3.651966,3.788145,78.682642,1.115403,137.582391
2021-05-14,3.005337,3.662456,3.814418,77.863999,1.120177,139.242287
2021-05-17,3.032016,3.664780,3.822820,77.600718,1.139587,135.190556
2021-05-18,3.011968,3.644685,3.757866,76.680577,1.141979,134.598192
2021-05-19,2.996509,3.642902,3.762261,78.677543,1.137789,137.597035
2021-05-20,2.965466,3.645833,3.774517,78.739171,1.130437,137.095747
2021-05-21,3.008755,3.664819,3.792635,78.985862,1.128600,137.268691
2021-05-24,3.058150,3.712992,3.847719,78.445424,1.123306,138.516590
2021-05-25,2.989985,3.655647,3.790979,78.473043,1.125936,135.785066
2021-05-26,2.976961,3.627098,3.772670,77.100095,1.128483,135.942567
2021-05-27,3.054775,3.704519,3.860639,76.989182,1.125873,136.085882
2021-05-28,3.022008,3.671512,3.832645,76.002075,1.137102,139.104737
2021-05-31,2.982472,3.660572,3.802696,75.802977,1.132929,137.136504
2021-06-01,3.015841,3.673769,3.837665,73.065441,1.132252,136.554676
2021-06-02,3.038582,3.679979,3.861684,72.035250,1.135877,135.103760
2021-06-03,3.029836,3.680082,3.854283,73.866589,1.140954,133.497664
2021-06-04,3.092370,3.796698,3.920714,74.971614,1.148266,135.366532
2021-06-07,3.137440,3.856716,3.952893,76.618814,1.150729,135.455509
2021-06-08,3.183324,3.887594,4.005945,78.331827,1.156791,134.612046
2021-06-09,3.223238,3.926778,4.029530,79.176615,1.152951,133.837372
2021-06-10,3.327037,4.036363,4.123992,78.665000,1.158255,132.997835
